,cik,first_date,last_date,min_cos,max_cos,avg_cos,min_jaccard,max_jaccard,avg_jaccard,ticker
63,1503290,,,,,,,,,acp
64,1529377,2013-04-01,2020-02-20,0.8487514226811944,0.9420470872713138,0.8999093890176715,0.7364174287251211,0.8903875379939209,0.8183512190109542,acre
65,1557746,2016-03-23,2020-02-25,0.9061259180776924,0.93855671150014,0.9248611274075815,0.8280060882800608,0.8838862559241706,0.8601868004001535,acrs
66,1427925,2011-03-30,2020-03-16,0.884381250718288,0.9375310923091704,0.9126434885948395,0.7920601888906675,0.8823425958494548,0.839510360538809,acrx
67,1444192,,,,,,,,,acst
68,1820630,,,,,,,,,actcu
69,934549,,,,,,,,,actg
70,2098,,,,,,,,,acu
71,1636289,,,,,,,,,acv
72,1036848,,,,,,,,,acy
73,1621227,2017-03-13,2019-02-27,0.9158380523273376,0.9233218479156059,0.9195799501214718,0.8447380840018877,0.8574848388126396,0.8511114614072637,adap
74,796343,2000-02-16,2019-01-25,0.8120244246205605,0.9276771096761296,0.8784414088842092,0.6797385620915033,0.8650834623988987,0.7838608508151379,adbe
75,917251,,,,,,,,,adc
76,1771910,,,,,,,,,adct
77,1515156,2016-02-29,2020-03-16,0.7895887105659052,0.8611574291764018,0.8253991626404679,0.6481717011128776,0.7558633425669437,0.7014130870839616,ades
78,6281,,,,,,,,,adi
79,1513525,2019-02-19,2020-03-20,0.947201989192604,0.947201989192604,0.947201989192604,0.8996705600479186,0.8996705600479186,0.8996705600479186,adil
80,7084,2001-09-28,2019-02-19,0.6917482645620558,0.9209516230447712,0.8713666219103916,0.5006147037128105,0.8534054054054054,0.7736846695449716,adm
81,1368514,2009-09-24,2020-03-13,0.4912178015544795,0.9837735101580698,0.884695901731096,0.30378202521350145,0.9680611785874944,0.8112149933383492,adma
82,887247,,,,,,,,,admp
83,1328143,2015-03-03,2019-03-04,0.8049536732562735,0.9341374872798488,0.8735377630648059,0.6735096074889144,0.8763549513136139,0.7786731912222163,adms
84,1670541,2016-11-29,2018-11-29,0.8599237239285457,0.8760667210342026,0.8679952224813741,0.7541013488880788,0.7794279427942794,0.7667646458411791,adnt
85,8670,,,,,,,,,adp
86,1478320,,,,,,,,,adpt
87,1101215,2002-04-01,2019-02-26,0.8425923383141461,0.9345462677314322,0.8954807882553234,0.7278538812785388,0.8770676691729323,0.8115069093305427,ads
88,769397,,,,,,,,,adsk
89,1703056,,,,,,,,,adt
90,926282,,,,,,,,,adtn
91,1726711,,,,,,,,,adtx
92,1468328,2010-03-29,2019-03-18,0.8828994487088422,0.9340733730601796,0.9068240487715686,0.7897019992455677,0.8762479201331115,0.8296877979332361,adus
93,1776661,,,,,,,,,adv
94,1501756,2015-03-05,2020-03-12,0.8968593871095161,0.925356247977934,0.9077164837584647,0.8130054464433075,0.8610794064894831,0.8310462583237538,advm
95,2230,,,,,,,,,adx
96,1574232,,,,,,,,,adxn
97,1100397,2010-02-19,2019-12-20,0.7892619915531864,0.9138669125768456,0.8484723653276595,0.6453587215232914,0.8410892095102621,0.7368511379315341,adxs
98,2178,,,,,,,,,ae
99,1002910,,,,,,,,,aee
100,846676,,,,,,,,,aef
101,769218,,,,,,,,,aeg
102,353020,,,,,,,,,aegn
103,1470683,,,,,,,,,aehl
104,1040470,,,,,,,,,aehr
105,927003,,,,,,,,,aeis
106,1039828,,,,,,,,,ael
107,2809,,,,,,,,,aem
108,882291,,,,,,,,,aemd
109,919012,2000-04-12,2019-03-14,0.8036785928314494,0.9293127714214046,0.8797118046132232,0.6655629139072847,0.867938021454112,0.7864266835182846,aeo
110,4904,,,,,,,,,aep
111,1378789,,,,,,,,,aer
112,1337553,2014-03-26,2019-03-01,0.8719992511486488,0.922599206682358,0.89659069229872,0.7730472678511565,0.8563178158907946,0.8126706147764331,aeri
113,874761,2001-03-27,2018-02-27,0.7755233687576892,0.9056567033127932,0.8387222999694068,0.6302978723404256,0.8274365096592142,0.7225648718775383,aes
114,1708341,2018-03-22,2020-03-16,0.6078849824013266,0.9464469962973994,0.777165989349363,0.4230644638807904,0.898337421640774,0.6607009427607822,aese
115,874292,,,,,,,,,aey
116,1362190,2013-04-15,2020-03-30,0.8084106980484346,0.9269204105988976,0.8818885595358419,0.6760355029585798,0.8637944358578052,0.7902588537325873,aeye
117,1113423,,,,,,,,,aezs
118,1162027,,,,,,,,,afb
119,1287750,2005-03-30,2020-02-12,0.7674577682313677,0.9404219509897768,0.8869039973358611,0.6226603800542935,0.8871510258997646,0.7988635851054199,afc
120,1042046,,,,,,,,,afg
121,1655075,2017-03-06,2019-03-05,0.8712626900602758,0.8733862432455884,0.8723244666529322,0.7718631178707225,0.7752312867956266,0.7735472023331745,afi
122,1522860,,,,,,,,,afib
123,1568162,2014-03-10,2019-03-07,0.8020206737103559,0.8932694582014487,0.8576162881247236,0.665282104534441,0.8071065989847716,0.750822960153767,afin
124,4977,,,,,,,,,afl
125,1608390,,,,,,,,,afmd
126,1502573,,,,,,,,,aft
127,1771007,,,,,,,,,afya
128,1308648,,,,,,,,,ag
129,1769624,,,,,,,,,agba
130,880266,,,,,,,,,agco
131,1823340,,,,,,,,,agcuu
132,1362481,,,,,,,,,agd
133,1708599,2019-04-01,2020-03-30,0.8979901793982374,0.8979901793982374,0.8979901793982374,0.8127208480565371,0.8127208480565371,0.8127208480565371,age
134,1098972,,,,,,,,,agen
135,1592016,2014-03-31,2018-03-22,0.586498594838049,0.9520517305277982,0.8318041981245248,0.4085408022130014,0.9079650999155644,0.7338327294616769,agfs
136,1178819,,,,,,,,,agi
137,1439222,2014-03-18,2018-02-14,0.8369790020563921,0.9411809900196548,0.8959605550254306,0.7195175761141345,0.888685219130145,0.8132993782473191,agio
